1.000000000000000000e+02,1.999813986620485593e+04,1.414147795182839218e+02
1.010169491525423666e+02,1.982403500081597304e+04,1.407978515490061397e+02
1.020338983050847474e+02,1.955910778458485220e+04,1.398538801198767203e+02
1.030508474576271141e+02,1.942227564958536823e+04,1.393638247522841596e+02
1.040677966101694949e+02,1.922450064923584796e+04,1.386524455220168477e+02
1.050847457627118615e+02,1.905077720198236057e+04,1.380245528954264103e+02
1.061016949152542423e+02,1.886071474055808721e+04,1.373343174175999195e+02
1.071186440677966090e+02,1.876322016895540946e+04,1.369789041018923115e+02
1.081355932203389898e+02,1.847131493606902950e+04,1.359092157878524176e+02
1.091525423728813564e+02,1.830301267854563775e+04,1.352886273067534546e+02
1.101694915254237230e+02,1.813041231193514977e+04,1.346492194999107710e+02
1.111864406779661039e+02,1.796691558832425289e+04,1.340407236190712865e+02
1.122033898305084705e+02,1.780080381387286252e+04,1.334196530271041468e+02
1.132203389830508513e+02,1.770938485112877242e+04,1.330766127128609071e+02
1.142372881355932179e+02,1.756083792431344045e+04,1.325173117910012479e+02
1.152542372881355845e+02,1.733147767369416761e+04,1.316490701588665502e+02
1.162711864406779654e+02,1.716986459133038079e+04,1.310338299498659183e+02
1.172881355932203462e+02,1.706975118938206651e+04,1.306512578943734013e+02
1.183050847457627128e+02,1.688467720922752051e+04,1.299410528248386925e+02
1.193220338983050794e+02,1.678516570984822465e+04,1.295575768137403259e+02
1.203389830508474603e+02,1.662735327181848334e+04,1.289470948560629040e+02
1.213559322033898269e+02,1.642370731339778285e+04,1.281550128297671449e+02
1.223728813559322077e+02,1.640802939987793798e+04,1.280938304520476834e+02
1.233898305084745743e+02,1.633103419322995978e+04,1.277929348329944190e+02
1.244067796610169410e+02,1.622098084080063745e+04,1.273616144715535512e+02
1.254237288135593218e+02,1.611419375350931841e+04,1.269416943069113017e+02
1.264406779661017026e+02,1.589929292519233422e+04,1.260923983640264225e+02
1.274576271186440692e+02,1.571382753423305803e+04,1.253548065860781406e+02
1.284745762711864359e+02,1.559252561640202475e+04,1.248700349019012066e+02
1.294915254237288025e+02,1.552063031631758713e+04,1.245818217731527113e+02
1.305084745762711691e+02,1.531802109329596351e+04,1.237659932828721878e+02
1.315254237288135641e+02,1.517616477625358311e+04,1.231915775378072766e+02
1.325423728813559308e+02,1.503764334494400282e+04,1.226280691560623239e+02
1.335593220338982974e+02,1.494713191164974887e+04,1.222584635583555439e+02
1.345762711864406924e+02,1.486021518321229996e+04,1.219024822684603890e+02
1.355932203389830590e+02,1.481748619852267439e+04,1.217270972237598130e+02
1.366101694915254257e+02,1.462073320464453536e+04,1.209162239099639464e+02
1.376271186440677923e+02,1.454043548106478556e+04,1.205837280940707359e+02
1.386440677966101589e+02,1.442481027292295039e+04,1.201033316478895614e+02
1.396610169491525539e+02,1.436507910371388061e+04,1.198544079444468338e+02
1.406779661016949206e+02,1.431189536884712470e+04,1.196323341277228707e+02
1.416949152542372872e+02,1.409486866839049617e+04,1.187218121003486715e+02
1.427118644067796538e+02,1.399584590665856012e+04,1.183040401113104849e+02
1.437288135593220204e+02,1.395436108586249975e+04,1.181285786161100759e+02
1.447457627118644155e+02,1.384297344322321260e+04,1.176561661929506073e+02
1.457627118644067821e+02,1.379037756537002133e+04,1.174324383012207704e+02
1.467796610169491487e+02,1.364782527220708471e+04,1.168239071089778491e+02
1.477966101694915153e+02,1.351859854226376592e+04,1.162695082223356025e+02
1.488135593220338819e+02,1.346184771913999793e+04,1.160252029480664078e+02
1.498305084745762770e+02,1.339011023073732031e+04,1.157156438461858130e+02
1.508474576271186436e+02,1.328928204457646461e+04,1.152791483511934416e+02
1.518644067796610102e+02,1.318871942004710218e+04,1.148421500149100467e+02
1.528813559322034052e+02,1.312215331267806141e+04,1.145519677381321202e+02
1.538983050847457434e+02,1.303956727979801326e+04,1.141909246822969379e+02
1.549152542372881385e+02,1.296226197766329460e+04,1.138519300568211463e+02
1.559322033898305051e+02,1.285048236061959142e+04,1.133599680690656868e+02
1.569491525423728717e+02,1.273669591385757303e+04,1.128569710467969855e+02
1.579661016949152668e+02,1.266646152543857534e+04,1.125453754067157348e+02
1.589830508474576334e+02,1.262532936958963728e+04,1.123624909370989258e+02
1.600000000000000000e+02,1.246927829188832766e+04,1.116659226975191785e+02
