1.000000000000000000e+02,4.997287319852945802e+04,2.235461321484437178e+02
1.010169491525423666e+02,4.947078493255269132e+04,2.224202889408983026e+02
1.020338983050847474e+02,4.900177345261250593e+04,2.213634419966686835e+02
1.030508474576271141e+02,4.849403987123405386e+04,2.202136232643976541e+02
1.040677966101694949e+02,4.801189420998917922e+04,2.191161660169992444e+02
1.050847457627118615e+02,4.758567793602951133e+04,2.181414172871110395e+02
1.061016949152542423e+02,4.711254351078449690e+04,2.170542409417159888e+02
1.071186440677966090e+02,4.674833462732099724e+04,2.162136319183436513e+02
1.081355932203389898e+02,4.611288789150615776e+04,2.147391158860121436e+02
1.091525423728813564e+02,4.585906758846782759e+04,2.141473034816638119e+02
1.101694915254237230e+02,4.544353911536077794e+04,2.131749026395011128e+02
1.111864406779661039e+02,4.487146762439749000e+04,2.118288640020464584e+02
1.122033898305084705e+02,4.454572883891265519e+04,2.110585910094935116e+02
1.132203389830508513e+02,4.414411229259375978e+04,2.101050030165720841e+02
1.142372881355932179e+02,4.370198887532261870e+04,2.090502065900022330e+02
1.152542372881355845e+02,4.334557226089488540e+04,2.081959948243358554e+02
1.162711864406779654e+02,4.295039956254449498e+04,2.072447817498537006e+02
1.172881355932203462e+02,4.271291755689687125e+04,2.066710370538089592e+02
1.183050847457627128e+02,4.230785581473095954e+04,2.056887352645520082e+02
1.193220338983050794e+02,4.196353726890525286e+04,2.048500360480936138e+02
1.203389830508474603e+02,4.158343112100044527e+04,2.039201586920735281e+02
1.213559322033898269e+02,4.114838152173616982e+04,2.028506384553328701e+02
1.223728813559322077e+02,4.084978164649830433e+04,2.021132891387854897e+02
1.233898305084745743e+02,4.068188699901574728e+04,2.016975136163451623e+02
1.244067796610169410e+02,4.055227262210324261e+04,2.013759484697793880e+02
1.254237288135593218e+02,4.035564979003893677e+04,2.008871568568755777e+02
1.264406779661017026e+02,3.970999236972975632e+04,1.992736620071246421e+02
1.274576271186440692e+02,3.923540067292843742e+04,1.980792787570886730e+02
1.284745762711864359e+02,3.895302017149965104e+04,1.973651949344150580e+02
1.294915254237288025e+02,3.863359417058974213e+04,1.965543033631920764e+02
1.305084745762711691e+02,3.829461940439272439e+04,1.956901106453586863e+02
1.315254237288135641e+02,3.807028523948924703e+04,1.951160814476583596e+02
1.325423728813559308e+02,3.767266483769669867e+04,1.940944740009274483e+02
1.335593220338982974e+02,3.746567401994794636e+04,1.935605177197765840e+02
1.345762711864406924e+02,3.718169841984774393e+04,1.928255647466065170e+02
1.355932203389830590e+02,3.686036245262109878e+04,1.919905269866747801e+02
1.366101694915254257e+02,3.661591815637585387e+04,1.913528629427212309e+02
1.376271186440677923e+02,3.627088775274492946e+04,1.904491736730430773e+02
1.386440677966101589e+02,3.610726422214695049e+04,1.900191154124946138e+02
1.396610169491525539e+02,3.579222739158501645e+04,1.891883384132991921e+02
1.406779661016949206e+02,3.551745062917436735e+04,1.884607402860722232e+02
1.416949152542372872e+02,3.533668592336802249e+04,1.879805466620629488e+02
1.427118644067796538e+02,3.500232309692246054e+04,1.870890779733612987e+02
1.437288135593220204e+02,3.472113382642453507e+04,1.863360776297079155e+02
1.447457627118644155e+02,3.446971707797259296e+04,1.856602194277831757e+02
1.457627118644067821e+02,3.433098202271822083e+04,1.852862164941532228e+02
1.467796610169491487e+02,3.400411736121855211e+04,1.844020535710450019e+02
1.477966101694915153e+02,3.391325432301476394e+04,1.841555166781999162e+02
1.488135593220338819e+02,3.350064047486664640e+04,1.830318018128725157e+02
1.498305084745762770e+02,3.345126119274941448e+04,1.828968594392736406e+02
1.508474576271186436e+02,3.315604581567833520e+04,1.820880166723728451e+02
1.518644067796610102e+02,3.291953386215554201e+04,1.814374103159421168e+02
1.528813559322034052e+02,3.267933214557374231e+04,1.807742574195057728e+02
1.538983050847457434e+02,3.250786076569090437e+04,1.802993642964137280e+02
1.549152542372881385e+02,3.227393152453613584e+04,1.796494684783012019e+02
1.559322033898305051e+02,3.211738931616007540e+04,1.792132509502577875e+02
1.569491525423728717e+02,3.186285289589960666e+04,1.785016887760438067e+02
1.579661016949152668e+02,3.165946784650750124e+04,1.779310761123741997e+02
1.589830508474576334e+02,3.143269923026028118e+04,1.772926936742185262e+02
1.600000000000000000e+02,3.124730720770981861e+04,1.767690787658006002e+02
